,Fiscal Year,Region,Gender,Race/Ethnicity,Age Group,Different Race/Ethnicity as Adoptive Parent,Same Race/Ethnicity as Adoptive Parent,Disabling Condition: Drug or Alcohol,Disabling Condition: Emotionally Disturbed,Disabling Condition: Learning Disability,Disabling Condition: Medically Involved,Disabling Condition: Other,Disabling Condition: Physical,Children in Adoption Placements,Children Waiting on Adoption as of 8/31,Total Months Since Termination,Average Months Since Termination of Parental Rights,Removals,Victims,In Foster Care,In Other Substitute Care,In Substitute Care with Non-Relative,In Substitute Care with Relative
482,2013,6-Houston,Male,Hispanic,Birth to Five Years Old,72.0,37.0,15.0,2.0,8.0,10.0,,1.0,105,71,672,9.464788732394366,10.0,10.0,39.0,25.0,40.0,24.0
483,2013,6-Houston,Male,Hispanic,Six to Twelve Years Old,25.0,25.0,2.0,5.0,7.0,2.0,,,49,85,2436,28.658823529411766,14.0,14.0,47.0,38.0,50.0,35.0
484,2013,6-Houston,Male,Other,Birth to Five Years Old,23.0,,3.0,,,,,,21,18,145,8.055555555555555,10.0,10.0,14.0,21.0,16.0,19.0
485,2013,6-Houston,Male,Other,Six to Twelve Years Old,9.0,,,2.0,2.0,,,,8,23,393,17.08695652173913,14.0,14.0,24.0,16.0,23.0,17.0
486,2013,7-Austin,Female,African American,Birth to Five Years Old,21.0,27.0,9.0,2.0,3.0,2.0,,,44,50,304,6.08,10.0,10.0,46.0,31.0,38.0,39.0
487,2013,7-Austin,Female,African American,Six to Twelve Years Old,3.0,13.0,,2.0,4.0,1.0,,,17,31,467,15.064516129032258,14.0,14.0,47.0,24.0,36.0,35.0
488,2013,7-Austin,Female,Anglo,Birth to Five Years Old,15.0,44.0,12.0,,5.0,4.0,,1.0,60,37,273,7.378378378378378,10.0,10.0,63.0,58.0,63.0,58.0
489,2013,7-Austin,Female,Anglo,Six to Twelve Years Old,6.0,28.0,,4.0,9.0,2.0,,,37,42,491,11.69047619047619,14.0,14.0,45.0,65.0,45.0,65.0
490,2013,7-Austin,Female,Hispanic,Birth to Five Years Old,57.0,25.0,13.0,1.0,4.0,5.0,,2.0,76,55,348,6.327272727272727,10.0,10.0,55.0,48.0,51.0,52.0
491,2013,7-Austin,Female,Hispanic,Six to Twelve Years Old,33.0,9.0,3.0,5.0,3.0,2.0,,,37,42,522,12.428571428571429,14.0,14.0,47.0,42.0,43.0,46.0
492,2013,7-Austin,Female,Other,Birth to Five Years Old,11.0,,4.0,,1.0,1.0,,,8,12,98,8.166666666666666,10.0,10.0,21.0,17.0,19.0,19.0
493,2013,7-Austin,Male,African American,Birth to Five Years Old,19.0,33.0,14.0,,5.0,3.0,,,50,51,311,6.098039215686274,10.0,10.0,39.0,28.0,28.0,39.0
494,2013,7-Austin,Male,African American,Six to Twelve Years Old,7.0,15.0,1.0,2.0,7.0,1.0,,,20,28,438,15.642857142857142,14.0,14.0,39.0,21.0,35.0,25.0
495,2013,7-Austin,Male,Anglo,Birth to Five Years Old,15.0,48.0,11.0,,10.0,7.0,,2.0,59,53,353,6.660377358490566,10.0,10.0,67.0,64.0,63.0,68.0
496,2013,7-Austin,Male,Anglo,Six to Twelve Years Old,9.0,21.0,,11.0,10.0,6.0,,,37,32,385,12.03125,14.0,14.0,60.0,73.0,69.0,64.0
497,2013,7-Austin,Male,Hispanic,Birth to Five Years Old,42.0,36.0,13.0,2.0,6.0,4.0,,1.0,74,63,502,7.968253968253968,10.0,10.0,44.0,47.0,45.0,46.0
498,2013,7-Austin,Male,Hispanic,Six to Twelve Years Old,23.0,16.0,3.0,6.0,10.0,5.0,,,37,58,857,14.775862068965518,14.0,14.0,58.0,55.0,63.0,50.0
499,2013,7-Austin,Male,Other,Birth to Five Years Old,19.0,,3.0,,1.0,,,,14,21,189,9.0,10.0,10.0,25.0,28.0,24.0,29.0
500,2013,7-Austin,Male,Other,Six to Twelve Years Old,10.0,,,,2.0,,,,8,7,72,10.285714285714286,14.0,14.0,15.0,17.0,14.0,18.0
501,2013,8-San Antonio,Female,African American,Birth to Five Years Old,2.0,17.0,5.0,,,,,,18,26,184,7.076923076923077,10.0,10.0,20.0,11.0,16.0,15.0
502,2013,8-San Antonio,Female,African American,Six to Twelve Years Old,3.0,14.0,1.0,,2.0,,,,19,24,580,24.166666666666668,14.0,14.0,22.0,10.0,20.0,12.0
503,2013,8-San Antonio,Female,Anglo,Birth to Five Years Old,12.0,28.0,5.0,1.0,6.0,4.0,,,40,21,153,7.285714285714286,10.0,10.0,40.0,30.0,34.0,36.0
504,2013,8-San Antonio,Female,Anglo,Six to Twelve Years Old,13.0,13.0,2.0,3.0,7.0,2.0,,,27,41,833,20.317073170731707,14.0,14.0,57.0,35.0,56.0,36.0
505,2013,8-San Antonio,Female,Hispanic,Birth to Five Years Old,110.0,164.0,75.0,1.0,19.0,11.0,1.0,4.0,281,195,1573,8.066666666666666,10.0,10.0,90.0,73.0,88.0,75.0
506,2013,8-San Antonio,Female,Hispanic,Six to Twelve Years Old,53.0,121.0,6.0,14.0,19.0,5.0,,1.0,182,187,2996,16.02139037433155,14.0,14.0,111.0,89.0,119.0,81.0
507,2013,8-San Antonio,Female,Other,Birth to Five Years Old,7.0,,,,1.0,1.0,,,6,6,64,10.666666666666666,10.0,10.0,17.0,7.0,13.0,11.0
508,2013,8-San Antonio,Male,African American,Birth to Five Years Old,12.0,14.0,4.0,2.0,4.0,2.0,,,28,19,127,6.684210526315789,10.0,10.0,15.0,12.0,17.0,10.0
509,2013,8-San Antonio,Male,African American,Six to Twelve Years Old,6.0,9.0,,1.0,2.0,1.0,,,17,39,581,14.897435897435898,14.0,14.0,25.0,17.0,26.0,16.0
510,2013,8-San Antonio,Male,Anglo,Birth to Five Years Old,17.0,41.0,19.0,2.0,5.0,2.0,,,56,33,240,7.2727272727272725,10.0,10.0,48.0,34.0,40.0,42.0
511,2013,8-San Antonio,Male,Anglo,Six to Twelve Years Old,10.0,19.0,3.0,1.0,5.0,3.0,,,23,57,1205,21.140350877192983,14.0,14.0,63.0,31.0,56.0,38.0
512,2013,8-San Antonio,Male,Hispanic,Birth to Five Years Old,131.0,154.0,82.0,3.0,21.0,16.0,2.0,3.0,298,190,1253,6.594736842105263,10.0,10.0,81.0,74.0,84.0,71.0
513,2013,8-San Antonio,Male,Hispanic,Six to Twelve Years Old,47.0,133.0,7.0,10.0,30.0,5.0,,,172,196,4100,20.918367346938776,14.0,14.0,96.0,81.0,105.0,72.0
514,2013,8-San Antonio,Male,Other,Birth to Five Years Old,14.0,,1.0,,,,,,5,2,24,12.0,10.0,10.0,11.0,11.0,10.0,12.0
515,2013,8-San Antonio,Male,Other,Six to Twelve Years Old,6.0,,1.0,,,1.0,,1.0,4,6,27,4.5,10.0,14.0,12.0,6.0,12.0,6.0
516,2013,9-Midland,Female,African American,Birth to Five Years Old,1.0,1.0,1.0,,,,,,4,3,17,5.666666666666667,8.0,10.0,6.0,6.0,7.0,5.0
517,2013,9-Midland,Female,African American,Six to Twelve Years Old,2.0,1.0,,1.0,1.0,,,,4,6,90,15.0,4.0,14.0,9.0,1.0,8.0,2.0
518,2013,9-Midland,Female,Anglo,Birth to Five Years Old,3.0,15.0,5.0,1.0,2.0,1.0,,,18,12,77,6.416666666666667,10.0,10.0,31.0,25.0,30.0,26.0
519,2013,9-Midland,Female,Hispanic,Birth to Five Years Old,18.0,2.0,4.0,2.0,2.0,,,,22,21,204,9.714285714285714,10.0,10.0,30.0,25.0,27.0,28.0
520,2013,9-Midland,Female,Hispanic,Six to Twelve Years Old,5.0,4.0,1.0,2.0,,,,,12,24,348,14.5,14.0,14.0,36.0,37.0,39.0,34.0
521,2013,9-Midland,Male,African American,Six to Twelve Years Old,1.0,1.0,1.0,2.0,1.0,,,,4,7,185,26.428571428571427,10.0,13.0,11.0,5.0,9.0,7.0
522,2013,9-Midland,Male,Anglo,Birth to Five Years Old,4.0,15.0,5.0,2.0,4.0,2.0,1.0,,19,19,142,7.473684210526316,10.0,10.0,23.0,26.0,25.0,24.0
523,2013,9-Midland,Male,Anglo,Six to Twelve Years Old,1.0,4.0,,3.0,4.0,,,,9,17,190,11.176470588235293,14.0,14.0,32.0,20.0,31.0,21.0
524,2013,9-Midland,Male,Hispanic,Birth to Five Years Old,21.0,11.0,7.0,,3.0,2.0,,,32,31,276,8.903225806451612,10.0,10.0,41.0,29.0,41.0,29.0
525,2013,9-Midland,Male,Hispanic,Six to Twelve Years Old,5.0,6.0,1.0,,,,,,13,33,493,14.93939393939394,14.0,14.0,52.0,24.0,52.0,24.0
526,2013,9-Midland,Male,Other,Birth to Five Years Old,1.0,,,,,1.0,,,2,5,58,11.6,8.0,10.0,8.0,7.0,9.0,6.0
527,2014,1-Lubbock,Female,African American,Birth to Five Years Old,8.0,6.0,4.0,,1.0,,,,14,10,87,8.7,8.0,10.0,12.0,5.0,11.0,6.0
528,2014,1-Lubbock,Female,African American,Six to Twelve Years Old,2.0,4.0,,3.0,3.0,1.0,,,8,9,191,21.22222222222222,12.0,14.0,29.0,8.0,31.0,6.0
529,2014,1-Lubbock,Female,Anglo,Birth to Five Years Old,1.0,12.0,2.0,,2.0,1.0,,1.0,11,17,96,5.647058823529412,10.0,10.0,23.0,23.0,22.0,24.0
530,2014,1-Lubbock,Female,Anglo,Six to Twelve Years Old,2.0,9.0,,4.0,5.0,1.0,,,14,16,257,16.0625,14.0,14.0,33.0,25.0,34.0,24.0
531,2014,1-Lubbock,Female,Hispanic,Birth to Five Years Old,19.0,20.0,8.0,1.0,2.0,2.0,,,44,43,402,9.348837209302326,10.0,10.0,50.0,40.0,51.0,39.0
532,2014,1-Lubbock,Female,Hispanic,Six to Twelve Years Old,8.0,17.0,,4.0,4.0,,,,26,55,927,16.854545454545455,14.0,14.0,84.0,39.0,87.0,36.0
533,2014,1-Lubbock,Female,Other,Birth to Five Years Old,6.0,,2.0,,1.0,1.0,,,5,4,28,7.0,8.0,10.0,8.0,7.0,5.0,10.0
534,2014,1-Lubbock,Male,African American,Birth to Five Years Old,11.0,4.0,3.0,,1.0,1.0,,,16,12,80,6.666666666666667,8.0,10.0,15.0,6.0,12.0,9.0
535,2014,1-Lubbock,Male,African American,Six to Twelve Years Old,2.0,9.0,,3.0,3.0,2.0,,,11,9,348,38.666666666666664,10.0,14.0,22.0,9.0,23.0,8.0
536,2014,1-Lubbock,Male,Anglo,Birth to Five Years Old,,25.0,4.0,,,2.0,,,22,16,134,8.375,10.0,10.0,35.0,19.0,35.0,19.0
537,2014,1-Lubbock,Male,Anglo,Six to Twelve Years Old,2.0,10.0,,1.0,3.0,,,,9,19,720,37.89473684210526,14.0,14.0,41.0,16.0,41.0,16.0
538,2014,1-Lubbock,Male,Hispanic,Birth to Five Years Old,28.0,21.0,8.0,2.0,8.0,2.0,,,50,36,319,8.86111111111111,10.0,10.0,40.0,49.0,46.0,43.0
539,2014,1-Lubbock,Male,Hispanic,Six to Twelve Years Old,5.0,21.0,,4.0,10.0,2.0,,,32,57,763,13.385964912280702,14.0,14.0,64.0,45.0,68.0,41.0
540,2014,1-Lubbock,Male,Other,Birth to Five Years Old,8.0,,,2.0,1.0,,,,6,6,40,6.666666666666667,8.0,10.0,13.0,6.0,11.0,8.0
541,2014,1-Lubbock,Male,Other,Six to Twelve Years Old,2.0,,,,1.0,,,,1,11,141,12.818181818181818,8.0,14.0,11.0,9.0,8.0,12.0
542,2014,10-El Paso,Female,African American,Birth to Five Years Old,2.0,1.0,1.0,1.0,1.0,,,,3,1,20,20.0,8.0,10.0,4.0,3.0,3.0,4.0
543,2014,10-El Paso,Female,Hispanic,Birth to Five Years Old,3.0,17.0,2.0,,3.0,2.0,,,21,19,128,6.7368421052631575,10.0,10.0,12.0,7.0,10.0,9.0
544,2014,10-El Paso,Female,Hispanic,Six to Twelve Years Old,5.0,10.0,,2.0,7.0,,,,19,21,281,13.380952380952381,14.0,14.0,14.0,10.0,16.0,8.0
545,2014,10-El Paso,Male,African American,Birth to Five Years Old,4.0,1.0,1.0,,,,,,5,3,28,9.333333333333334,10.0,10.0,7.0,1.0,5.0,3.0
546,2014,10-El Paso,Male,African American,Six to Twelve Years Old,,1.0,,,1.0,,,,1,1,3,3.0,4.0,14.0,3.0,2.0,2.0,3.0
547,2014,10-El Paso,Male,Anglo,Six to Twelve Years Old,,2.0,,,1.0,,,,2,3,7,2.3333333333333335,10.0,14.0,6.0,2.0,4.0,4.0
548,2014,10-El Paso,Male,Hispanic,Birth to Five Years Old,6.0,12.0,,,,3.0,1.0,,18,20,194,9.7,10.0,10.0,10.0,6.0,10.0,6.0
549,2014,10-El Paso,Male,Hispanic,Six to Twelve Years Old,4.0,12.0,,2.0,8.0,1.0,,,18,23,527,22.91304347826087,14.0,14.0,17.0,11.0,18.0,10.0
550,2014,11-Edinburg,Female,Anglo,Birth to Five Years Old,,3.0,1.0,,,,,,3,7,118,16.857142857142858,10.0,10.0,16.0,14.0,14.0,16.0
551,2014,11-Edinburg,Female,Hispanic,Birth to Five Years Old,13.0,13.0,5.0,1.0,,2.0,,,27,29,291,10.03448275862069,10.0,10.0,63.0,57.0,61.0,59.0
552,2014,11-Edinburg,Female,Hispanic,Six to Twelve Years Old,14.0,14.0,2.0,5.0,3.0,1.0,,,29,48,1077,22.4375,14.0,14.0,90.0,59.0,91.0,58.0
553,2014,11-Edinburg,Male,Anglo,Birth to Five Years Old,3.0,3.0,,,2.0,1.0,,,6,8,20,2.5,10.0,10.0,17.0,14.0,16.0,15.0
554,2014,11-Edinburg,Male,Hispanic,Birth to Five Years Old,19.0,15.0,9.0,1.0,3.0,1.0,,,34,48,527,10.979166666666666,10.0,10.0,84.0,52.0,82.0,54.0
555,2014,11-Edinburg,Male,Hispanic,Six to Twelve Years Old,13.0,15.0,4.0,8.0,8.0,2.0,,,24,63,1528,24.253968253968253,14.0,14.0,101.0,53.0,101.0,53.0
556,2014,2-Abilene,Female,African American,Birth to Five Years Old,1.0,1.0,1.0,,,,,1.0,2,1,34,34.0,8.0,10.0,3.0,6.0,3.0,6.0
557,2014,2-Abilene,Female,Anglo,Birth to Five Years Old,4.0,11.0,2.0,,,,,,14,11,94,8.545454545454545,10.0,10.0,35.0,20.0,30.0,25.0
558,2014,2-Abilene,Female,Anglo,Six to Twelve Years Old,,8.0,,,2.0,1.0,,1.0,9,14,341,24.357142857142858,14.0,14.0,31.0,20.0,31.0,20.0
559,2014,2-Abilene,Female,Hispanic,Birth to Five Years Old,9.0,,4.0,1.0,,,,,9,13,136,10.461538461538462,10.0,10.0,20.0,13.0,17.0,16.0
560,2014,2-Abilene,Female,Other,Birth to Five Years Old,4.0,,1.0,,,,,,3,1,15,15.0,8.0,10.0,5.0,3.0,4.0,4.0
561,2014,2-Abilene,Male,Anglo,Birth to Five Years Old,4.0,9.0,5.0,,1.0,2.0,,,15,15,103,6.866666666666666,10.0,10.0,33.0,19.0,31.0,21.0
562,2014,2-Abilene,Male,Anglo,Six to Twelve Years Old,,11.0,,2.0,3.0,,,,10,10,131,13.1,14.0,14.0,39.0,20.0,36.0,23.0
563,2014,2-Abilene,Male,Hispanic,Birth to Five Years Old,10.0,,3.0,,1.0,,,,10,6,63,10.5,10.0,10.0,19.0,8.0,16.0,11.0
564,2014,2-Abilene,Male,Hispanic,Six to Twelve Years Old,1.0,,,,1.0,,,,1,10,280,28.0,14.0,14.0,29.0,12.0,25.0,16.0
565,2014,3-Arlington,Female,African American,Birth to Five Years Old,18.0,39.0,9.0,,7.0,2.0,,1.0,53,52,595,11.442307692307692,10.0,10.0,46.0,33.0,39.0,40.0
566,2014,3-Arlington,Female,African American,Six to Twelve Years Old,5.0,31.0,3.0,6.0,7.0,2.0,,,41,57,1099,19.280701754385966,14.0,14.0,55.0,33.0,50.0,38.0
567,2014,3-Arlington,Female,Anglo,Birth to Five Years Old,29.0,89.0,25.0,2.0,3.0,3.0,,,114,86,565,6.569767441860465,10.0,10.0,97.0,57.0,86.0,68.0
568,2014,3-Arlington,Female,Anglo,Six to Twelve Years Old,14.0,60.0,3.0,4.0,7.0,,,1.0,64,59,883,14.966101694915254,14.0,14.0,99.0,69.0,101.0,67.0
569,2014,3-Arlington,Female,Hispanic,Birth to Five Years Old,55.0,22.0,11.0,1.0,4.0,2.0,,1.0,70,61,490,8.032786885245901,10.0,10.0,70.0,29.0,57.0,42.0
570,2014,3-Arlington,Female,Hispanic,Six to Twelve Years Old,21.0,9.0,1.0,1.0,2.0,1.0,,,36,43,728,16.930232558139537,14.0,14.0,73.0,42.0,71.0,44.0
571,2014,3-Arlington,Female,Other,Birth to Five Years Old,19.0,,4.0,2.0,,,,1.0,18,14,122,8.714285714285714,10.0,10.0,28.0,20.0,26.0,22.0
572,2014,3-Arlington,Female,Other,Six to Twelve Years Old,6.0,,2.0,1.0,1.0,1.0,,,5,13,390,30.0,14.0,14.0,18.0,15.0,19.0,14.0
573,2014,3-Arlington,Male,African American,Birth to Five Years Old,26.0,43.0,26.0,2.0,1.0,2.0,,,64,64,607,9.484375,10.0,10.0,54.0,24.0,41.0,37.0
574,2014,3-Arlington,Male,African American,Six to Twelve Years Old,11.0,27.0,4.0,7.0,9.0,2.0,,,40,57,1375,24.12280701754386,14.0,14.0,50.0,36.0,45.0,41.0
575,2014,3-Arlington,Male,Anglo,Birth to Five Years Old,29.0,100.0,26.0,6.0,12.0,9.0,,1.0,129,97,623,6.422680412371134,10.0,10.0,113.0,71.0,107.0,77.0
576,2014,3-Arlington,Male,Anglo,Six to Twelve Years Old,8.0,44.0,3.0,8.0,13.0,1.0,,,44,68,1046,15.382352941176471,14.0,14.0,115.0,65.0,113.0,67.0
577,2014,3-Arlington,Male,Hispanic,Birth to Five Years Old,53.0,19.0,16.0,1.0,6.0,6.0,,,67,58,480,8.275862068965518,10.0,10.0,58.0,42.0,55.0,45.0
578,2014,3-Arlington,Male,Hispanic,Six to Twelve Years Old,36.0,12.0,,3.0,12.0,3.0,,,39,47,945,20.106382978723403,14.0,14.0,60.0,35.0,61.0,34.0
579,2014,3-Arlington,Male,Other,Birth to Five Years Old,27.0,,7.0,,2.0,1.0,,,21,13,113,8.692307692307692,10.0,10.0,30.0,19.0,30.0,19.0
580,2014,3-Arlington,Male,Other,Six to Twelve Years Old,7.0,,,1.0,2.0,,,,6,11,324,29.454545454545453,12.0,14.0,36.0,17.0,33.0,20.0
581,2014,4-Tyler,Female,African American,Birth to Five Years Old,12.0,6.0,2.0,,1.0,2.0,,,14,17,86,5.0588235294117645,10.0,10.0,11.0,19.0,11.0,19.0
582,2014,4-Tyler,Female,African American,Six to Twelve Years Old,1.0,5.0,,,1.0,,,,3,13,529,40.69230769230769,12.0,14.0,22.0,14.0,22.0,14.0
583,2014,4-Tyler,Female,Anglo,Birth to Five Years Old,9.0,40.0,4.0,1.0,5.0,1.0,,2.0,46,41,243,5.926829268292683,10.0,10.0,58.0,54.0,54.0,58.0
584,2014,4-Tyler,Female,Anglo,Six to Twelve Years Old,5.0,26.0,3.0,7.0,8.0,2.0,,,31,39,529,13.564102564102564,14.0,14.0,76.0,52.0,72.0,56.0
585,2014,4-Tyler,Female,Hispanic,Birth to Five Years Old,7.0,3.0,3.0,,,1.0,,,9,10,91,9.1,10.0,10.0,22.0,19.0,22.0,19.0
586,2014,4-Tyler,Female,Other,Birth to Five Years Old,14.0,,1.0,1.0,2.0,1.0,,,12,8,31,3.875,10.0,10.0,18.0,14.0,19.0,13.0
587,2014,4-Tyler,Female,Other,Six to Twelve Years Old,3.0,,,1.0,,,,,2,2,66,33.0,14.0,14.0,10.0,10.0,8.0,12.0
588,2014,4-Tyler,Male,African American,Birth to Five Years Old,7.0,8.0,3.0,,1.0,2.0,,1.0,11,5,60,12.0,10.0,10.0,15.0,28.0,17.0,26.0
589,2014,4-Tyler,Male,African American,Six to Twelve Years Old,8.0,9.0,,1.0,4.0,3.0,,,9,12,305,25.416666666666668,14.0,14.0,24.0,19.0,24.0,19.0
590,2014,4-Tyler,Male,Anglo,Birth to Five Years Old,7.0,33.0,6.0,2.0,10.0,2.0,,1.0,40,38,217,5.7105263157894735,10.0,10.0,66.0,63.0,66.0,63.0
591,2014,4-Tyler,Male,Anglo,Six to Twelve Years Old,4.0,18.0,2.0,5.0,9.0,3.0,,,26,51,762,14.941176470588236,14.0,14.0,87.0,45.0,84.0,48.0
592,2014,4-Tyler,Male,Hispanic,Birth to Five Years Old,3.0,4.0,,,1.0,1.0,,1.0,7,13,101,7.769230769230769,10.0,10.0,26.0,22.0,27.0,21.0
593,2014,4-Tyler,Male,Hispanic,Six to Twelve Years Old,5.0,,,1.0,2.0,,,,3,12,235,19.583333333333332,10.0,14.0,21.0,14.0,20.0,15.0
594,2014,4-Tyler,Male,Other,Birth to Five Years Old,10.0,,,,1.0,1.0,,,11,10,54,5.4,10.0,10.0,18.0,17.0,21.0,14.0
595,2014,4-Tyler,Male,Other,Six to Twelve Years Old,6.0,,,,2.0,,,,4,10,130,13.0,14.0,14.0,20.0,9.0,20.0,9.0
596,2014,5-Beaumont,Female,African American,Birth to Five Years Old,5.0,11.0,5.0,,2.0,2.0,,1.0,17,23,156,6.782608695652174,10.0,10.0,30.0,12.0,27.0,15.0
597,2014,5-Beaumont,Female,African American,Six to Twelve Years Old,,6.0,,1.0,2.0,,,,7,16,281,17.5625,14.0,14.0,25.0,11.0,25.0,11.0
598,2014,5-Beaumont,Female,Anglo,Birth to Five Years Old,2.0,17.0,4.0,,,,,,20,19,79,4.157894736842105,10.0,10.0,43.0,29.0,43.0,29.0
599,2014,5-Beaumont,Female,Anglo,Six to Twelve Years Old,1.0,11.0,,1.0,2.0,,,,8,15,215,14.333333333333334,14.0,14.0,37.0,21.0,36.0,22.0
600,2014,5-Beaumont,Female,Other,Birth to Five Years Old,6.0,,2.0,1.0,,,,,6,2,14,7.0,10.0,10.0,5.0,9.0,6.0,8.0
601,2014,5-Beaumont,Female,Other,Six to Twelve Years Old,2.0,,,,1.0,,,,2,2,52,26.0,6.0,14.0,4.0,2.0,4.0,2.0
602,2014,5-Beaumont,Male,African American,Birth to Five Years Old,2.0,5.0,,,,1.0,,,6,21,169,8.047619047619047,10.0,10.0,26.0,19.0,22.0,23.0
603,2014,5-Beaumont,Male,Anglo,Birth to Five Years Old,,14.0,2.0,,,3.0,,,15,22,95,4.318181818181818,10.0,10.0,40.0,34.0,41.0,33.0
604,2014,5-Beaumont,Male,Anglo,Six to Twelve Years Old,5.0,8.0,,1.0,2.0,,,,12,14,167,11.928571428571429,14.0,14.0,44.0,25.0,44.0,25.0
605,2014,5-Beaumont,Male,Hispanic,Birth to Five Years Old,4.0,,2.0,,,,,,5,2,6,3.0,10.0,10.0,11.0,4.0,11.0,4.0
606,2014,5-Beaumont,Male,Hispanic,Six to Twelve Years Old,1.0,,,,,1.0,,,2,3,10,3.3333333333333335,6.0,14.0,10.0,3.0,11.0,2.0
607,2014,5-Beaumont,Male,Other,Birth to Five Years Old,8.0,,2.0,,,1.0,,,6,1,3,3.0,10.0,10.0,3.0,12.0,2.0,13.0
608,2014,6-Houston,Female,African American,Birth to Five Years Old,11.0,94.0,27.0,3.0,11.0,12.0,,3.0,142,137,1379,10.065693430656934,10.0,10.0,30.0,37.0,30.0,37.0
609,2014,6-Houston,Female,African American,Six to Twelve Years Old,5.0,64.0,3.0,5.0,15.0,5.0,,,67,115,2671,23.22608695652174,14.0,14.0,41.0,31.0,39.0,33.0
610,2014,6-Houston,Female,Anglo,Birth to Five Years Old,11.0,42.0,15.0,2.0,5.0,6.0,1.0,1.0,75,61,415,6.80327868852459,10.0,10.0,44.0,41.0,41.0,44.0
611,2014,6-Houston,Female,Anglo,Six to Twelve Years Old,7.0,34.0,2.0,4.0,4.0,2.0,,,45,42,530,12.619047619047619,14.0,14.0,64.0,36.0,59.0,41.0
612,2014,6-Houston,Female,Hispanic,Birth to Five Years Old,45.0,25.0,13.0,,6.0,4.0,,1.0,78,82,707,8.621951219512194,10.0,10.0,30.0,27.0,29.0,28.0
613,2014,6-Houston,Female,Hispanic,Six to Twelve Years Old,24.0,31.0,1.0,5.0,10.0,3.0,,,42,57,905,15.87719298245614,14.0,14.0,36.0,35.0,38.0,33.0
614,2014,6-Houston,Female,Other,Birth to Five Years Old,14.0,,1.0,,1.0,1.0,,,16,18,118,6.555555555555555,10.0,10.0,22.0,16.0,20.0,18.0
615,2014,6-Houston,Female,Other,Six to Twelve Years Old,6.0,,,,1.0,,,,5,14,186,13.285714285714286,14.0,14.0,17.0,12.0,12.0,17.0
616,2014,6-Houston,Male,African American,Birth to Five Years Old,15.0,101.0,24.0,1.0,10.0,5.0,,2.0,134,135,1409,10.437037037037037,10.0,10.0,37.0,30.0,34.0,33.0
617,2014,6-Houston,Male,African American,Six to Twelve Years Old,4.0,84.0,6.0,19.0,26.0,3.0,,,83,135,3798,28.133333333333333,14.0,14.0,45.0,33.0,48.0,30.0
618,2014,6-Houston,Male,Anglo,Birth to Five Years Old,7.0,55.0,8.0,,8.0,2.0,,1.0,71,60,357,5.95,10.0,10.0,50.0,43.0,49.0,44.0
619,2014,6-Houston,Male,Anglo,Six to Twelve Years Old,5.0,27.0,3.0,8.0,9.0,3.0,,,40,75,1555,20.733333333333334,14.0,14.0,68.0,37.0,65.0,40.0
620,2014,6-Houston,Male,Hispanic,Birth to Five Years Old,36.0,27.0,9.0,1.0,3.0,5.0,,1.0,71,85,661,7.776470588235294,10.0,10.0,40.0,34.0,43.0,31.0
621,2014,6-Houston,Male,Hispanic,Six to Twelve Years Old,25.0,23.0,1.0,1.0,13.0,7.0,,,42,80,2252,28.15,14.0,14.0,45.0,31.0,44.0,32.0
622,2014,6-Houston,Male,Other,Birth to Five Years Old,30.0,,5.0,1.0,2.0,,,,25,12,57,4.75,10.0,10.0,16.0,14.0,17.0,13.0
623,2014,6-Houston,Male,Other,Six to Twelve Years Old,8.0,,,1.0,3.0,,,,8,21,520,24.761904761904763,14.0,14.0,18.0,19.0,20.0,17.0
624,2014,7-Austin,Female,African American,Birth to Five Years Old,28.0,23.0,11.0,1.0,4.0,4.0,,2.0,50,38,323,8.5,10.0,10.0,45.0,38.0,38.0,45.0
625,2014,7-Austin,Female,African American,Six to Twelve Years Old,2.0,14.0,,3.0,3.0,3.0,,,18,25,597,23.88,14.0,14.0,41.0,29.0,34.0,36.0
626,2014,7-Austin,Female,Anglo,Birth to Five Years Old,15.0,47.0,10.0,,5.0,4.0,,2.0,59,52,334,6.423076923076923,10.0,10.0,62.0,66.0,55.0,73.0
627,2014,7-Austin,Female,Anglo,Six to Twelve Years Old,8.0,19.0,,5.0,6.0,,,,29,53,698,13.169811320754716,14.0,14.0,64.0,75.0,60.0,79.0
628,2014,7-Austin,Female,Hispanic,Birth to Five Years Old,43.0,29.0,9.0,1.0,4.0,2.0,,3.0,70,63,414,6.571428571428571,10.0,10.0,47.0,58.0,47.0,58.0
629,2014,7-Austin,Female,Hispanic,Six to Twelve Years Old,28.0,15.0,2.0,3.0,5.0,2.0,,1.0,42,37,456,12.324324324324325,14.0,14.0,54.0,53.0,53.0,54.0
630,2014,7-Austin,Female,Other,Birth to Five Years Old,15.0,,2.0,,,,,,15,13,64,4.923076923076923,10.0,10.0,27.0,20.0,26.0,21.0
631,2014,7-Austin,Female,Other,Six to Twelve Years Old,6.0,,,,3.0,,,,7,7,84,12.0,14.0,14.0,17.0,14.0,15.0,16.0
632,2014,7-Austin,Male,African American,Birth to Five Years Old,13.0,29.0,8.0,,,4.0,,,46,37,263,7.108108108108108,10.0,10.0,39.0,29.0,36.0,32.0
633,2014,7-Austin,Male,African American,Six to Twelve Years Old,9.0,12.0,1.0,,3.0,1.0,,,17,31,529,17.06451612903226,14.0,14.0,49.0,27.0,41.0,35.0
