,Different Race/Ethnicity as Adoptive Parent,Same Race/Ethnicity as Adoptive Parent,Disabling Condition: Drug or Alcohol,Disabling Condition: Emotionally Disturbed,Disabling Condition: Learning Disability,Disabling Condition: Medically Involved,Disabling Condition: Other,Disabling Condition: Physical,Children in Adoption Placements,Children Waiting on Adoption as of 8/31,Total Months Since Termination,Average Months Since Termination of Parental Rights,Removals,Victims,In Foster Care,In Other Substitute Care,In Substitute Care with Non-Relative,In Substitute Care with Relative,Number of Consummated Adoptions,Number of Kids in Substitute Care,Percent of Kids in Consummated Adoptions,Fiscal Year_2010,Fiscal Year_2011,Fiscal Year_2012,Fiscal Year_2013,Fiscal Year_2014,Fiscal Year_2015,Fiscal Year_2016,Fiscal Year_2017,Fiscal Year_2018,Fiscal Year_2019,Region_1-Lubbock,Region_10-El Paso,Region_11-Edinburg,Region_2-Abilene,Region_3-Arlington,Region_4-Tyler,Region_5-Beaumont,Region_6-Houston,Region_7-Austin,Region_8-San Antonio,Region_9-Midland,Race/Ethnicity_African American,Race/Ethnicity_Anglo,Race/Ethnicity_Asian,Race/Ethnicity_Hispanic,Race/Ethnicity_Other,Age Group_Birth to Five Years Old,Age Group_Six to Twelve Years Old,Age Group_Thirteen to Seventeen Years Old,Gender_Female,Gender_Male
1455,46.0,82.0,6.0,15.0,6.0,2.0,0.0,0.0,128,150,1684,11.226666666666668,14.0,14.0,114.0,69.0,102.0,81.0,128.0,183.0,41.157556270096464,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
1456,12.0,39.0,0.0,15.0,10.0,0.0,0.0,0.0,47,106,3299,31.12264150943396,10.0,10.0,92.0,49.0,97.0,44.0,51.0,141.0,26.5625,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
1457,11.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,7,7,60,8.571428571428571,10.0,10.0,17.0,14.0,15.0,16.0,0.0,31.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
1458,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2,8,62,7.75,12.0,14.0,11.0,9.0,12.0,8.0,0.0,20.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
1459,7.0,9.0,7.0,0.0,0.0,1.0,0.0,0.0,18,19,85,4.473684210526316,10.0,10.0,18.0,13.0,18.0,13.0,16.0,31.0,34.04255319148936,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1460,4.0,11.0,0.0,4.0,5.0,0.0,0.0,0.0,13,20,317,15.85,14.0,14.0,30.0,8.0,25.0,13.0,15.0,38.0,28.30188679245283,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
1461,3.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,7,17,860,50.58823529411765,10.0,10.0,18.0,9.0,21.0,6.0,8.0,27.0,22.857142857142858,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
1462,14.0,22.0,16.0,2.0,6.0,7.0,0.0,2.0,37,22,118,5.363636363636363,10.0,10.0,44.0,22.0,36.0,30.0,36.0,66.0,35.294117647058826,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1463,11.0,23.0,2.0,5.0,11.0,1.0,0.0,0.0,33,36,786,21.83333333333333,14.0,14.0,67.0,35.0,62.0,40.0,34.0,102.0,25.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
1464,2.0,8.0,1.0,3.0,3.0,0.0,0.0,0.0,10,22,1045,47.5,10.0,10.0,47.0,23.0,54.0,16.0,10.0,70.0,12.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
1465,80.0,126.0,51.0,1.0,15.0,7.0,0.0,4.0,209,210,1438,6.847619047619048,10.0,10.0,91.0,68.0,83.0,76.0,206.0,159.0,56.43835616438356,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1466,45.0,90.0,7.0,17.0,20.0,5.0,0.0,2.0,131,190,2929,15.41578947368421,14.0,14.0,128.0,75.0,118.0,85.0,135.0,203.0,39.94082840236686,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
1467,12.0,34.0,4.0,5.0,6.0,2.0,0.0,1.0,49,106,4574,43.150943396226424,10.0,10.0,80.0,35.0,80.0,35.0,46.0,115.0,28.57142857142857,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
1468,11.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,9,6,61,10.166666666666666,10.0,10.0,16.0,9.0,12.0,13.0,0.0,25.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
1469,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6,5,95,19.0,14.0,14.0,10.0,8.0,8.0,10.0,0.0,18.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
1470,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1,26,26.0,6.0,13.0,4.0,2.0,3.0,3.0,2.0,6.0,25.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
1471,7.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,21,11,50,4.545454545454546,10.0,10.0,22.0,22.0,22.0,22.0,18.0,44.0,29.03225806451613,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1472,1.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,18,8,197,24.625,14.0,14.0,17.0,17.0,14.0,20.0,14.0,34.0,29.166666666666668,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
1473,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,4,8,187,23.375,10.0,10.0,18.0,11.0,18.0,11.0,0.0,29.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
1474,20.0,10.0,4.0,1.0,1.0,2.0,0.0,0.0,29,22,83,3.772727272727273,10.0,10.0,26.0,29.0,24.0,31.0,30.0,55.0,35.294117647058826,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1475,15.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,20,14,209,14.928571428571427,14.0,14.0,30.0,33.0,33.0,30.0,20.0,63.0,24.096385542168676,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
1476,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,17,800,47.058823529411775,10.0,10.0,25.0,19.0,29.0,15.0,0.0,44.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
1477,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,10,2,29,14.5,10.0,10.0,6.0,7.0,7.0,6.0,7.0,13.0,35.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
1478,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3,135,45.0,4.0,7.0,5.0,2.0,7.0,0.0,0.0,7.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
1479,6.0,15.0,4.0,0.0,1.0,0.0,0.0,0.0,29,8,55,6.875,10.0,10.0,16.0,21.0,17.0,20.0,21.0,37.0,36.206896551724135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1480,2.0,12.0,1.0,1.0,1.0,0.0,0.0,0.0,15,8,158,19.75,14.0,14.0,28.0,10.0,26.0,12.0,14.0,38.0,26.923076923076923,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
1481,17.0,17.0,4.0,2.0,2.0,2.0,0.0,0.0,35,18,109,6.0555555555555545,10.0,10.0,30.0,39.0,32.0,37.0,34.0,69.0,33.00970873786408,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
1482,13.0,8.0,2.0,2.0,5.0,0.0,0.0,0.0,20,35,747,21.34285714285714,14.0,14.0,44.0,37.0,43.0,38.0,21.0,81.0,20.588235294117645,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1483,5.0,3.0,1.0,1.0,3.0,1.0,0.0,1.0,9,14,501,35.785714285714285,6.0,10.0,16.0,13.0,20.0,9.0,8.0,29.0,21.62162162162162,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
1484,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,56,56.0,0.0,7.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1485,9.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,15,12,81,6.75,10.0,10.0,13.0,9.0,12.0,10.0,15.0,22.0,40.54054054054054,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1486,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,7,9,308,34.22222222222222,12.0,14.0,21.0,4.0,22.0,3.0,5.0,25.0,16.666666666666664,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1487,9.0,27.0,10.0,1.0,4.0,1.0,0.0,0.0,41,23,90,3.9130434782608696,10.0,10.0,33.0,21.0,31.0,23.0,36.0,54.0,40.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1488,8.0,12.0,2.0,2.0,1.0,0.0,0.0,0.0,26,19,269,14.157894736842106,14.0,14.0,33.0,28.0,36.0,25.0,20.0,61.0,24.691358024691358,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1489,4.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,14,19,614,32.31578947368421,8.0,10.0,43.0,18.0,46.0,15.0,10.0,61.0,14.084507042253522,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1490,32.0,26.0,7.0,1.0,4.0,4.0,0.0,2.0,67,48,294,6.125,10.0,10.0,43.0,47.0,48.0,42.0,58.0,90.0,39.189189189189186,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1491,23.0,19.0,0.0,3.0,3.0,2.0,0.0,1.0,51,54,700,12.962962962962965,14.0,14.0,55.0,50.0,67.0,38.0,42.0,105.0,28.57142857142857,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1492,10.0,7.0,1.0,3.0,2.0,0.0,0.0,0.0,16,47,1028,21.872340425531913,10.0,10.0,53.0,25.0,58.0,20.0,17.0,78.0,17.894736842105264,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1493,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,5,22,4.4,10.0,10.0,8.0,14.0,8.0,14.0,0.0,22.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1494,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,4,11,2.75,14.0,14.0,11.0,8.0,9.0,10.0,0.0,19.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1495,11.0,7.0,6.0,0.0,1.0,0.0,0.0,1.0,21,12,107,8.916666666666666,10.0,10.0,16.0,11.0,17.0,10.0,18.0,27.0,40.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1496,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2,13,712,54.769230769230774,8.0,10.0,20.0,3.0,20.0,3.0,0.0,23.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1497,7.0,26.0,8.0,0.0,3.0,5.0,0.0,1.0,36,24,141,5.875,10.0,10.0,32.0,23.0,30.0,25.0,33.0,55.0,37.5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1498,7.0,14.0,0.0,1.0,3.0,0.0,0.0,0.0,21,30,357,11.9,14.0,14.0,42.0,32.0,43.0,31.0,21.0,74.0,22.105263157894736,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1499,2.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,7,23,913,39.69565217391305,10.0,10.0,38.0,13.0,40.0,11.0,5.0,51.0,8.928571428571429,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1500,41.0,23.0,13.0,0.0,2.0,4.0,0.0,0.0,66,59,329,5.576271186440677,10.0,10.0,64.0,46.0,63.0,47.0,64.0,110.0,36.7816091954023,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1501,17.0,16.0,2.0,0.0,6.0,2.0,0.0,0.0,37,71,868,12.225352112676056,14.0,14.0,61.0,44.0,64.0,41.0,33.0,105.0,23.91304347826087,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1502,2.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,14,32,909,28.40625,8.0,10.0,42.0,19.0,47.0,14.0,14.0,61.0,18.666666666666668,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1503,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8,2,10,5.0,8.0,10.0,7.0,7.0,7.0,7.0,0.0,14.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1504,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,1,1,1.0,2.0,14.0,4.0,1.0,4.0,1.0,0.0,5.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1505,8.0,7.0,0.0,0.0,2.0,1.0,0.0,0.0,14,10,77,7.7,10.0,10.0,10.0,7.0,10.0,7.0,15.0,17.0,46.875,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1506,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1,9,314,34.888888888888886,10.0,10.0,14.0,4.0,15.0,3.0,3.0,18.0,14.285714285714285,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1507,4.0,11.0,3.0,0.0,0.0,1.0,0.0,0.0,14,16,54,3.375,10.0,10.0,11.0,6.0,11.0,6.0,15.0,17.0,46.875,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1508,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,7,472,67.42857142857143,10.0,10.0,11.0,4.0,11.0,4.0,0.0,15.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1509,2.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,6,2,14,7.0,10.0,10.0,25.0,8.0,23.0,10.0,7.0,33.0,17.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1510,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,8,7,144,20.571428571428573,14.0,14.0,14.0,11.0,16.0,9.0,5.0,25.0,16.666666666666664,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1511,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,14,240,17.142857142857142,10.0,10.0,19.0,9.0,20.0,8.0,0.0,28.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1512,19.0,38.0,15.0,0.0,1.0,3.0,0.0,0.0,62,51,318,6.235294117647059,10.0,10.0,79.0,51.0,73.0,57.0,57.0,130.0,30.481283422459892,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1513,14.0,25.0,1.0,5.0,5.0,0.0,0.0,0.0,39,60,1398,23.3,14.0,14.0,75.0,56.0,72.0,59.0,39.0,131.0,22.941176470588236,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1514,6.0,5.0,0.0,5.0,1.0,1.0,0.0,0.0,11,51,2019,39.588235294117645,10.0,10.0,84.0,38.0,94.0,28.0,11.0,122.0,8.270676691729323,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1515,10.0,8.0,4.0,2.0,4.0,2.0,0.0,0.0,16,4,13,3.25,10.0,10.0,14.0,9.0,13.0,10.0,18.0,23.0,43.90243902439025,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1516,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,4,15,199,13.266666666666667,14.0,14.0,17.0,8.0,16.0,9.0,4.0,25.0,13.793103448275861,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1517,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,10,249,24.9,10.0,10.0,15.0,7.0,18.0,4.0,0.0,22.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1518,20.0,36.0,11.0,1.0,5.0,2.0,0.0,0.0,64,73,615,8.424657534246576,10.0,10.0,84.0,54.0,79.0,59.0,56.0,138.0,28.865979381443296,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1519,5.0,25.0,0.0,5.0,7.0,1.0,0.0,0.0,31,72,2296,31.88888888888889,14.0,14.0,93.0,58.0,90.0,61.0,30.0,151.0,16.574585635359114,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1520,3.0,6.0,0.0,1.0,4.0,0.0,0.0,0.0,9,46,2572,55.91304347826087,10.0,10.0,66.0,26.0,70.0,22.0,9.0,92.0,8.91089108910891,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1521,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,3,38,12.666666666666664,12.0,14.0,10.0,9.0,10.0,9.0,0.0,19.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1522,4.0,22.0,6.0,0.0,2.0,0.0,0.0,0.0,24,19,134,7.052631578947367,10.0,10.0,47.0,30.0,35.0,42.0,26.0,77.0,25.24271844660194,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1523,3.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,9,20,380,19.0,14.0,14.0,52.0,29.0,43.0,38.0,6.0,81.0,6.896551724137931,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1524,3.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,7,10,429,42.9,10.0,10.0,35.0,22.0,34.0,23.0,5.0,57.0,8.064516129032258,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1525,19.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,23,21,98,4.666666666666667,10.0,10.0,24.0,25.0,22.0,27.0,23.0,49.0,31.944444444444443,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1526,6.0,5.0,1.0,4.0,7.0,0.0,0.0,0.0,20,17,126,7.411764705882352,14.0,14.0,28.0,35.0,29.0,34.0,11.0,63.0,14.864864864864865,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1527,7.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,8,2,2,1.0,10.0,10.0,10.0,13.0,11.0,12.0,0.0,23.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1528,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,7,61,8.714285714285714,10.0,10.0,15.0,8.0,13.0,10.0,2.0,23.0,8.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1529,7.0,22.0,9.0,3.0,6.0,3.0,0.0,0.0,29,22,128,5.8181818181818175,10.0,10.0,38.0,36.0,27.0,47.0,29.0,74.0,28.155339805825243,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1530,2.0,7.0,0.0,3.0,6.0,1.0,0.0,1.0,14,20,191,9.55,14.0,14.0,50.0,32.0,48.0,34.0,9.0,82.0,9.89010989010989,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1531,19.0,5.0,3.0,1.0,1.0,1.0,0.0,0.0,24,23,168,7.304347826086956,10.0,10.0,17.0,32.0,17.0,32.0,24.0,49.0,32.87671232876712,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1532,6.0,4.0,1.0,3.0,4.0,0.0,0.0,0.0,17,8,218,27.25,14.0,14.0,27.0,26.0,22.0,31.0,10.0,53.0,15.873015873015872,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1533,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2,11,539,49.0,8.0,10.0,20.0,13.0,22.0,11.0,3.0,33.0,8.333333333333332,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1534,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,4,58,14.5,10.0,10.0,10.0,7.0,11.0,6.0,0.0,17.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1535,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,7,113,16.142857142857142,12.0,14.0,16.0,5.0,13.0,8.0,0.0,21.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1536,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,1,68,68.0,8.0,10.0,10.0,2.0,10.0,2.0,0.0,12.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1537,36.0,44.0,16.0,3.0,2.0,4.0,0.0,0.0,79,59,617,10.457627118644067,10.0,10.0,48.0,39.0,37.0,50.0,80.0,87.0,47.90419161676647,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1538,11.0,21.0,0.0,10.0,4.0,2.0,0.0,1.0,35,32,673,21.03125,14.0,14.0,57.0,39.0,50.0,46.0,32.0,96.0,25.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1539,4.0,8.0,0.0,1.0,2.0,0.0,0.0,0.0,16,45,1691,37.57777777777777,10.0,10.0,54.0,25.0,62.0,17.0,12.0,79.0,13.186813186813188,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1540,27.0,96.0,30.0,2.0,13.0,4.0,0.0,2.0,121,77,542,7.038961038961038,10.0,10.0,98.0,68.0,90.0,76.0,123.0,166.0,42.56055363321799,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1541,18.0,52.0,2.0,7.0,6.0,0.0,0.0,1.0,68,65,767,11.8,14.0,14.0,114.0,70.0,111.0,73.0,70.0,184.0,27.559055118110237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1542,13.0,15.0,2.0,5.0,4.0,0.0,0.0,0.0,22,62,1749,28.20967741935484,10.0,10.0,118.0,45.0,124.0,39.0,28.0,163.0,14.659685863874344,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1543,68.0,32.0,18.0,2.0,8.0,4.0,0.0,1.0,97,50,419,8.38,10.0,10.0,55.0,31.0,52.0,34.0,100.0,86.0,53.76344086021505,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1544,48.0,16.0,1.0,3.0,4.0,2.0,0.0,1.0,53,37,607,16.40540540540541,14.0,14.0,73.0,39.0,64.0,48.0,64.0,112.0,36.36363636363637,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
