Fiscal Year,Region Code,Region,Confirmed Victims,Gender,Race/Ethnicity,Age,Victims
2016,001,1-Lubbock,Not Confirmed,Male,Asian,6,2
2016,001,1-Lubbock,Not Confirmed,Male,Asian,7,1
2016,001,1-Lubbock,Not Confirmed,Male,Hispanic,0,194
2016,001,1-Lubbock,Not Confirmed,Male,Hispanic,1,188
2016,001,1-Lubbock,Not Confirmed,Male,Hispanic,10,91
2016,001,1-Lubbock,Not Confirmed,Male,Hispanic,11,81
2016,001,1-Lubbock,Not Confirmed,Male,Hispanic,12,60
2016,001,1-Lubbock,Not Confirmed,Male,Hispanic,13,51
2016,001,1-Lubbock,Not Confirmed,Male,Hispanic,14,40
2016,001,1-Lubbock,Not Confirmed,Male,Hispanic,15,56
2016,001,1-Lubbock,Not Confirmed,Male,Hispanic,16,37
2016,001,1-Lubbock,Not Confirmed,Male,Hispanic,17,23
2016,001,1-Lubbock,Not Confirmed,Male,Hispanic,18,1
2016,001,1-Lubbock,Not Confirmed,Male,Hispanic,2,165
2016,001,1-Lubbock,Not Confirmed,Male,Hispanic,3,160
2016,001,1-Lubbock,Not Confirmed,Male,Hispanic,4,163
2016,001,1-Lubbock,Not Confirmed,Male,Hispanic,5,182
2016,001,1-Lubbock,Not Confirmed,Male,Hispanic,6,146
2016,001,1-Lubbock,Not Confirmed,Male,Hispanic,7,125
2016,001,1-Lubbock,Not Confirmed,Male,Hispanic,8,135
2016,001,1-Lubbock,Not Confirmed,Male,Hispanic,9,106
2016,001,1-Lubbock,Not Confirmed,Male,Hispanic,Over 18,1
2016,001,1-Lubbock,Not Confirmed,Male,Native American,10,1
2016,001,1-Lubbock,Not Confirmed,Male,Native American,2,2
2016,001,1-Lubbock,Not Confirmed,Male,Native American,3,3
2016,001,1-Lubbock,Not Confirmed,Male,Native American,4,1
2016,001,1-Lubbock,Not Confirmed,Male,Native American,5,2
2016,001,1-Lubbock,Not Confirmed,Male,Other,0,36
2016,001,1-Lubbock,Not Confirmed,Male,Other,1,22
2016,001,1-Lubbock,Not Confirmed,Male,Other,10,5
2016,001,1-Lubbock,Not Confirmed,Male,Other,11,6
2016,001,1-Lubbock,Not Confirmed,Male,Other,12,8
2016,001,1-Lubbock,Not Confirmed,Male,Other,13,3
2016,001,1-Lubbock,Not Confirmed,Male,Other,14,3
2016,001,1-Lubbock,Not Confirmed,Male,Other,15,5
2016,001,1-Lubbock,Not Confirmed,Male,Other,16,4
2016,001,1-Lubbock,Not Confirmed,Male,Other,17,2
2016,001,1-Lubbock,Not Confirmed,Male,Other,2,20
2016,001,1-Lubbock,Not Confirmed,Male,Other,3,22
2016,001,1-Lubbock,Not Confirmed,Male,Other,4,23
2016,001,1-Lubbock,Not Confirmed,Male,Other,5,24
2016,001,1-Lubbock,Not Confirmed,Male,Other,6,19
2016,001,1-Lubbock,Not Confirmed,Male,Other,7,17
2016,001,1-Lubbock,Not Confirmed,Male,Other,8,16
2016,001,1-Lubbock,Not Confirmed,Male,Other,9,16
2016,001,1-Lubbock,Not Confirmed,Unknown,African American,12,1
2016,001,1-Lubbock,Not Confirmed,Unknown,African American,3,1
2016,001,1-Lubbock,Not Confirmed,Unknown,African American,4,1
2016,001,1-Lubbock,Not Confirmed,Unknown,African American,5,2
2016,001,1-Lubbock,Not Confirmed,Unknown,Anglo,0,2
2016,001,1-Lubbock,Not Confirmed,Unknown,Anglo,2,1
2016,001,1-Lubbock,Not Confirmed,Unknown,Anglo,3,3
2016,001,1-Lubbock,Not Confirmed,Unknown,Hispanic,10,1
2016,001,1-Lubbock,Not Confirmed,Unknown,Hispanic,4,2
2016,001,1-Lubbock,Not Confirmed,Unknown,Hispanic,5,1
2016,001,1-Lubbock,Not Confirmed,Unknown,Hispanic,6,1
2016,001,1-Lubbock,Not Confirmed,Unknown,Hispanic,7,2
2016,001,1-Lubbock,Not Confirmed,Unknown,Hispanic,8,1
2016,001,1-Lubbock,Not Confirmed,Unknown,Hispanic,Unknown,3
2016,001,1-Lubbock,Not Confirmed,Unknown,Other,0,2
2016,001,1-Lubbock,Not Confirmed,Unknown,Other,1,1
2016,001,1-Lubbock,Not Confirmed,Unknown,Other,13,1
2016,001,1-Lubbock,Not Confirmed,Unknown,Other,15,1
2016,001,1-Lubbock,Not Confirmed,Unknown,Other,16,1
2016,001,1-Lubbock,Not Confirmed,Unknown,Other,3,1
2016,001,1-Lubbock,Not Confirmed,Unknown,Other,5,1
2016,001,1-Lubbock,Not Confirmed,Unknown,Other,Unknown,5
2016,001,1-Lubbock,Confirmed Victim,Female,African American,0,16
2016,001,1-Lubbock,Confirmed Victim,Female,African American,1,9
2016,001,1-Lubbock,Confirmed Victim,Female,African American,10,9
2016,001,1-Lubbock,Confirmed Victim,Female,African American,11,4
2016,001,1-Lubbock,Confirmed Victim,Female,African American,12,2
2016,001,1-Lubbock,Confirmed Victim,Female,African American,13,3
2016,001,1-Lubbock,Confirmed Victim,Female,African American,14,1
2016,001,1-Lubbock,Confirmed Victim,Female,African American,15,3
2016,001,1-Lubbock,Confirmed Victim,Female,African American,16,4
2016,001,1-Lubbock,Confirmed Victim,Female,African American,17,1
2016,001,1-Lubbock,Confirmed Victim,Female,African American,2,10
2016,001,1-Lubbock,Confirmed Victim,Female,African American,3,7
2016,001,1-Lubbock,Confirmed Victim,Female,African American,4,9
2016,001,1-Lubbock,Confirmed Victim,Female,African American,5,11
2016,001,1-Lubbock,Confirmed Victim,Female,African American,6,4
2016,001,1-Lubbock,Confirmed Victim,Female,African American,7,9
2016,001,1-Lubbock,Confirmed Victim,Female,African American,8,5
2016,001,1-Lubbock,Confirmed Victim,Female,African American,9,8
2016,001,1-Lubbock,Confirmed Victim,Female,Anglo,0,79
2016,001,1-Lubbock,Confirmed Victim,Female,Anglo,1,41
2016,001,1-Lubbock,Confirmed Victim,Female,Anglo,10,24
2016,001,1-Lubbock,Confirmed Victim,Female,Anglo,11,22
2016,001,1-Lubbock,Confirmed Victim,Female,Anglo,12,17
2016,001,1-Lubbock,Confirmed Victim,Female,Anglo,13,21
2016,001,1-Lubbock,Confirmed Victim,Female,Anglo,14,9
2016,001,1-Lubbock,Confirmed Victim,Female,Anglo,15,23
2016,001,1-Lubbock,Confirmed Victim,Female,Anglo,16,9
2016,001,1-Lubbock,Confirmed Victim,Female,Anglo,17,6
2016,001,1-Lubbock,Confirmed Victim,Female,Anglo,2,39
2016,001,1-Lubbock,Confirmed Victim,Female,Anglo,3,25
2016,001,1-Lubbock,Confirmed Victim,Female,Anglo,4,24
2016,001,1-Lubbock,Confirmed Victim,Female,Anglo,5,34
2016,001,1-Lubbock,Confirmed Victim,Female,Anglo,6,25
2016,001,1-Lubbock,Confirmed Victim,Female,Anglo,7,24
2016,001,1-Lubbock,Confirmed Victim,Female,Anglo,8,21
2016,001,1-Lubbock,Confirmed Victim,Female,Anglo,9,18
2016,001,1-Lubbock,Confirmed Victim,Female,Asian,0,1
2016,001,1-Lubbock,Confirmed Victim,Female,Asian,10,1
2016,001,1-Lubbock,Confirmed Victim,Female,Asian,12,2
2016,001,1-Lubbock,Confirmed Victim,Female,Asian,13,1
2016,001,1-Lubbock,Confirmed Victim,Female,Asian,14,1
2016,001,1-Lubbock,Confirmed Victim,Female,Asian,17,1
2016,001,1-Lubbock,Confirmed Victim,Female,Asian,5,2
2016,001,1-Lubbock,Confirmed Victim,Female,Asian,7,1
2016,001,1-Lubbock,Confirmed Victim,Female,Hispanic,0,93
2016,001,1-Lubbock,Confirmed Victim,Female,Hispanic,1,62
2016,001,1-Lubbock,Confirmed Victim,Female,Hispanic,10,37
2016,001,1-Lubbock,Confirmed Victim,Female,Hispanic,11,26
2016,001,1-Lubbock,Confirmed Victim,Female,Hispanic,12,23
2016,001,1-Lubbock,Confirmed Victim,Female,Hispanic,13,31
2016,001,1-Lubbock,Confirmed Victim,Female,Hispanic,14,23
2016,001,1-Lubbock,Confirmed Victim,Female,Hispanic,15,27
2016,001,1-Lubbock,Confirmed Victim,Female,Hispanic,16,25
2016,001,1-Lubbock,Confirmed Victim,Female,Hispanic,17,10
2016,001,1-Lubbock,Confirmed Victim,Female,Hispanic,2,64
2016,001,1-Lubbock,Confirmed Victim,Female,Hispanic,3,65
2016,001,1-Lubbock,Confirmed Victim,Female,Hispanic,4,68
2016,001,1-Lubbock,Confirmed Victim,Female,Hispanic,5,63
2016,001,1-Lubbock,Confirmed Victim,Female,Hispanic,6,44
2016,001,1-Lubbock,Confirmed Victim,Female,Hispanic,7,49
2016,001,1-Lubbock,Confirmed Victim,Female,Hispanic,8,49
2016,001,1-Lubbock,Confirmed Victim,Female,Hispanic,9,35
2016,001,1-Lubbock,Confirmed Victim,Female,Native American,10,1
2016,001,1-Lubbock,Confirmed Victim,Female,Native American,7,1
2016,001,1-Lubbock,Confirmed Victim,Female,Other,0,8
2016,001,1-Lubbock,Confirmed Victim,Female,Other,1,7
2016,001,1-Lubbock,Confirmed Victim,Female,Other,10,1
2016,001,1-Lubbock,Confirmed Victim,Female,Other,12,2
2016,001,1-Lubbock,Confirmed Victim,Female,Other,13,1
2016,001,1-Lubbock,Confirmed Victim,Female,Other,14,2
2016,001,1-Lubbock,Confirmed Victim,Female,Other,15,1
2016,001,1-Lubbock,Confirmed Victim,Female,Other,2,6
2016,001,1-Lubbock,Confirmed Victim,Female,Other,3,4
2016,001,1-Lubbock,Confirmed Victim,Female,Other,4,6
2016,001,1-Lubbock,Confirmed Victim,Female,Other,5,6
2016,001,1-Lubbock,Confirmed Victim,Female,Other,6,2
2016,001,1-Lubbock,Confirmed Victim,Female,Other,7,6
2016,001,1-Lubbock,Confirmed Victim,Female,Other,8,2
2016,001,1-Lubbock,Confirmed Victim,Female,Other,9,4
2016,001,1-Lubbock,Confirmed Victim,Male,African American,0,24
2016,001,1-Lubbock,Confirmed Victim,Male,African American,1,9
2016,001,1-Lubbock,Confirmed Victim,Male,African American,10,3
2016,001,1-Lubbock,Confirmed Victim,Male,African American,11,4
2016,001,1-Lubbock,Confirmed Victim,Male,African American,12,3
2016,001,1-Lubbock,Confirmed Victim,Male,African American,13,2
2016,001,1-Lubbock,Confirmed Victim,Male,African American,14,5
2016,001,1-Lubbock,Confirmed Victim,Male,African American,15,1
2016,001,1-Lubbock,Confirmed Victim,Male,African American,17,1
2016,001,1-Lubbock,Confirmed Victim,Male,African American,2,8
2016,001,1-Lubbock,Confirmed Victim,Male,African American,3,9
2016,001,1-Lubbock,Confirmed Victim,Male,African American,4,9
2016,001,1-Lubbock,Confirmed Victim,Male,African American,5,4
2016,001,1-Lubbock,Confirmed Victim,Male,African American,6,8
2016,001,1-Lubbock,Confirmed Victim,Male,African American,7,7
2016,001,1-Lubbock,Confirmed Victim,Male,African American,8,3
2016,001,1-Lubbock,Confirmed Victim,Male,African American,9,8
2016,001,1-Lubbock,Confirmed Victim,Male,Anglo,0,69
2016,001,1-Lubbock,Confirmed Victim,Male,Anglo,1,49
2016,001,1-Lubbock,Confirmed Victim,Male,Anglo,10,19
2016,001,1-Lubbock,Confirmed Victim,Male,Anglo,11,14
2016,001,1-Lubbock,Confirmed Victim,Male,Anglo,12,11
2016,001,1-Lubbock,Confirmed Victim,Male,Anglo,13,12
2016,001,1-Lubbock,Confirmed Victim,Male,Anglo,14,11
2016,001,1-Lubbock,Confirmed Victim,Male,Anglo,15,10
2016,001,1-Lubbock,Confirmed Victim,Male,Anglo,16,9
2016,001,1-Lubbock,Confirmed Victim,Male,Anglo,17,1
2016,001,1-Lubbock,Confirmed Victim,Male,Anglo,2,37
2016,001,1-Lubbock,Confirmed Victim,Male,Anglo,3,36
2016,001,1-Lubbock,Confirmed Victim,Male,Anglo,4,28
2016,001,1-Lubbock,Confirmed Victim,Male,Anglo,5,26
2016,001,1-Lubbock,Confirmed Victim,Male,Anglo,6,31
2016,001,1-Lubbock,Confirmed Victim,Male,Anglo,7,33
2016,001,1-Lubbock,Confirmed Victim,Male,Anglo,8,20
2016,001,1-Lubbock,Confirmed Victim,Male,Anglo,9,28
2016,001,1-Lubbock,Confirmed Victim,Male,Anglo,Over 18,1
2016,001,1-Lubbock,Confirmed Victim,Male,Asian,0,1
2016,001,1-Lubbock,Confirmed Victim,Male,Asian,10,2
2016,001,1-Lubbock,Confirmed Victim,Male,Asian,11,1
2016,001,1-Lubbock,Confirmed Victim,Male,Asian,12,2
2016,001,1-Lubbock,Confirmed Victim,Male,Asian,2,1
2016,001,1-Lubbock,Confirmed Victim,Male,Asian,5,2
2016,001,1-Lubbock,Confirmed Victim,Male,Asian,7,2
2016,001,1-Lubbock,Confirmed Victim,Male,Asian,8,2
2016,001,1-Lubbock,Confirmed Victim,Male,Asian,9,1
2016,001,1-Lubbock,Confirmed Victim,Male,Hispanic,0,100
2016,001,1-Lubbock,Confirmed Victim,Male,Hispanic,1,63
2016,001,1-Lubbock,Confirmed Victim,Male,Hispanic,10,29
2016,001,1-Lubbock,Confirmed Victim,Male,Hispanic,11,25
2016,001,1-Lubbock,Confirmed Victim,Male,Hispanic,12,30
2016,001,1-Lubbock,Confirmed Victim,Male,Hispanic,13,20
2016,001,1-Lubbock,Confirmed Victim,Male,Hispanic,14,22
2016,001,1-Lubbock,Confirmed Victim,Male,Hispanic,15,11
2016,001,1-Lubbock,Confirmed Victim,Male,Hispanic,16,16
2016,001,1-Lubbock,Confirmed Victim,Male,Hispanic,17,6
2016,001,1-Lubbock,Confirmed Victim,Male,Hispanic,2,72
2016,001,1-Lubbock,Confirmed Victim,Male,Hispanic,3,58
2016,001,1-Lubbock,Confirmed Victim,Male,Hispanic,4,79
2016,001,1-Lubbock,Confirmed Victim,Male,Hispanic,5,64
2016,001,1-Lubbock,Confirmed Victim,Male,Hispanic,6,47
2016,001,1-Lubbock,Confirmed Victim,Male,Hispanic,7,43
2016,001,1-Lubbock,Confirmed Victim,Male,Hispanic,8,37
2016,001,1-Lubbock,Confirmed Victim,Male,Hispanic,9,40
2016,001,1-Lubbock,Confirmed Victim,Male,Native American,15,1
2016,001,1-Lubbock,Confirmed Victim,Male,Native American,2,1
2016,001,1-Lubbock,Confirmed Victim,Male,Native American,4,1
2016,001,1-Lubbock,Confirmed Victim,Male,Native American,5,1
2016,001,1-Lubbock,Confirmed Victim,Male,Other,0,19
2016,001,1-Lubbock,Confirmed Victim,Male,Other,1,3
2016,001,1-Lubbock,Confirmed Victim,Male,Other,10,2
2016,001,1-Lubbock,Confirmed Victim,Male,Other,11,3
2016,001,1-Lubbock,Confirmed Victim,Male,Other,12,1
2016,001,1-Lubbock,Confirmed Victim,Male,Other,14,2
2016,001,1-Lubbock,Confirmed Victim,Male,Other,15,3
2016,001,1-Lubbock,Confirmed Victim,Male,Other,16,2
2016,001,1-Lubbock,Confirmed Victim,Male,Other,17,1
2016,001,1-Lubbock,Confirmed Victim,Male,Other,2,6
2016,001,1-Lubbock,Confirmed Victim,Male,Other,3,5
2016,001,1-Lubbock,Confirmed Victim,Male,Other,4,4
2016,001,1-Lubbock,Confirmed Victim,Male,Other,5,8
2016,001,1-Lubbock,Confirmed Victim,Male,Other,6,10
2016,001,1-Lubbock,Confirmed Victim,Male,Other,7,3
2016,001,1-Lubbock,Confirmed Victim,Male,Other,8,3
2016,001,1-Lubbock,Confirmed Victim,Male,Other,9,2
2016,001,1-Lubbock,Confirmed Victim,Unknown,Hispanic,0,1
2016,001,1-Lubbock,Confirmed Victim,Unknown,Hispanic,2,1
2016,001,1-Lubbock,Confirmed Victim,Unknown,Hispanic,5,1
2016,002,2-Abilene,Not Confirmed,Female,African American,0,24
2016,002,2-Abilene,Not Confirmed,Female,African American,1,25
2016,002,2-Abilene,Not Confirmed,Female,African American,10,9
2016,002,2-Abilene,Not Confirmed,Female,African American,11,13
2016,002,2-Abilene,Not Confirmed,Female,African American,12,8
2016,002,2-Abilene,Not Confirmed,Female,African American,13,13
2016,002,2-Abilene,Not Confirmed,Female,African American,14,14
2016,002,2-Abilene,Not Confirmed,Female,African American,15,10
2016,002,2-Abilene,Not Confirmed,Female,African American,16,7
2016,002,2-Abilene,Not Confirmed,Female,African American,17,1
2016,002,2-Abilene,Not Confirmed,Female,African American,2,16
2016,002,2-Abilene,Not Confirmed,Female,African American,3,21
2016,002,2-Abilene,Not Confirmed,Female,African American,4,24
2016,002,2-Abilene,Not Confirmed,Female,African American,5,20
2016,002,2-Abilene,Not Confirmed,Female,African American,6,20
2016,002,2-Abilene,Not Confirmed,Female,African American,7,23
2016,002,2-Abilene,Not Confirmed,Female,African American,8,21
2016,002,2-Abilene,Not Confirmed,Female,African American,9,18
2016,002,2-Abilene,Not Confirmed,Female,Anglo,0,182
2016,002,2-Abilene,Not Confirmed,Female,Anglo,1,124
2016,002,2-Abilene,Not Confirmed,Female,Anglo,10,88
2016,002,2-Abilene,Not Confirmed,Female,Anglo,11,91
2016,002,2-Abilene,Not Confirmed,Female,Anglo,12,84
2016,002,2-Abilene,Not Confirmed,Female,Anglo,13,102
2016,002,2-Abilene,Not Confirmed,Female,Anglo,14,88
2016,002,2-Abilene,Not Confirmed,Female,Anglo,15,92
2016,002,2-Abilene,Not Confirmed,Female,Anglo,16,67
2016,002,2-Abilene,Not Confirmed,Female,Anglo,17,47
2016,002,2-Abilene,Not Confirmed,Female,Anglo,18,1
2016,002,2-Abilene,Not Confirmed,Female,Anglo,2,123
2016,002,2-Abilene,Not Confirmed,Female,Anglo,3,135
2016,002,2-Abilene,Not Confirmed,Female,Anglo,4,123
2016,002,2-Abilene,Not Confirmed,Female,Anglo,5,115
2016,002,2-Abilene,Not Confirmed,Female,Anglo,6,115
2016,002,2-Abilene,Not Confirmed,Female,Anglo,7,120
2016,002,2-Abilene,Not Confirmed,Female,Anglo,8,112
2016,002,2-Abilene,Not Confirmed,Female,Anglo,9,121
2016,002,2-Abilene,Not Confirmed,Female,Asian,0,2
2016,002,2-Abilene,Not Confirmed,Female,Asian,10,1
2016,002,2-Abilene,Not Confirmed,Female,Asian,14,1
2016,002,2-Abilene,Not Confirmed,Female,Asian,16,1
2016,002,2-Abilene,Not Confirmed,Female,Asian,3,2
2016,002,2-Abilene,Not Confirmed,Female,Asian,8,2
2016,002,2-Abilene,Not Confirmed,Female,Hispanic,0,80
2016,002,2-Abilene,Not Confirmed,Female,Hispanic,1,95
2016,002,2-Abilene,Not Confirmed,Female,Hispanic,10,40
2016,002,2-Abilene,Not Confirmed,Female,Hispanic,11,45
2016,002,2-Abilene,Not Confirmed,Female,Hispanic,12,34
2016,002,2-Abilene,Not Confirmed,Female,Hispanic,13,39
2016,002,2-Abilene,Not Confirmed,Female,Hispanic,14,35
2016,002,2-Abilene,Not Confirmed,Female,Hispanic,15,40
2016,002,2-Abilene,Not Confirmed,Female,Hispanic,16,61
2016,002,2-Abilene,Not Confirmed,Female,Hispanic,17,24
2016,002,2-Abilene,Not Confirmed,Female,Hispanic,2,71
2016,002,2-Abilene,Not Confirmed,Female,Hispanic,3,71
2016,002,2-Abilene,Not Confirmed,Female,Hispanic,4,68
2016,002,2-Abilene,Not Confirmed,Female,Hispanic,5,81
2016,002,2-Abilene,Not Confirmed,Female,Hispanic,6,82
2016,002,2-Abilene,Not Confirmed,Female,Hispanic,7,76
2016,002,2-Abilene,Not Confirmed,Female,Hispanic,8,62
2016,002,2-Abilene,Not Confirmed,Female,Hispanic,9,51
2016,002,2-Abilene,Not Confirmed,Female,Hispanic,Unknown,1
2016,002,2-Abilene,Not Confirmed,Female,Native American,1,1
2016,002,2-Abilene,Not Confirmed,Female,Native American,16,1
2016,002,2-Abilene,Not Confirmed,Female,Native American,3,1
2016,002,2-Abilene,Not Confirmed,Female,Native American,5,1
2016,002,2-Abilene,Not Confirmed,Female,Native American,6,1
2016,002,2-Abilene,Not Confirmed,Female,Native American,7,1
2016,002,2-Abilene,Not Confirmed,Female,Other,0,25
2016,002,2-Abilene,Not Confirmed,Female,Other,1,25
2016,002,2-Abilene,Not Confirmed,Female,Other,10,15
2016,002,2-Abilene,Not Confirmed,Female,Other,11,7
2016,002,2-Abilene,Not Confirmed,Female,Other,12,5
2016,002,2-Abilene,Not Confirmed,Female,Other,13,11
2016,002,2-Abilene,Not Confirmed,Female,Other,14,9
2016,002,2-Abilene,Not Confirmed,Female,Other,15,11
2016,002,2-Abilene,Not Confirmed,Female,Other,16,7
2016,002,2-Abilene,Not Confirmed,Female,Other,17,6
2016,002,2-Abilene,Not Confirmed,Female,Other,2,27
2016,002,2-Abilene,Not Confirmed,Female,Other,3,15
2016,002,2-Abilene,Not Confirmed,Female,Other,4,19
2016,002,2-Abilene,Not Confirmed,Female,Other,5,13
2016,002,2-Abilene,Not Confirmed,Female,Other,6,19
2016,002,2-Abilene,Not Confirmed,Female,Other,7,7
2016,002,2-Abilene,Not Confirmed,Female,Other,8,13
2016,002,2-Abilene,Not Confirmed,Female,Other,9,14
2016,002,2-Abilene,Not Confirmed,Male,African American,0,27
2016,002,2-Abilene,Not Confirmed,Male,African American,1,26
2016,002,2-Abilene,Not Confirmed,Male,African American,10,16
2016,002,2-Abilene,Not Confirmed,Male,African American,11,11
2016,002,2-Abilene,Not Confirmed,Male,African American,12,9
2016,002,2-Abilene,Not Confirmed,Male,African American,13,13
2016,002,2-Abilene,Not Confirmed,Male,African American,14,12
2016,002,2-Abilene,Not Confirmed,Male,African American,15,13
2016,002,2-Abilene,Not Confirmed,Male,African American,16,10
2016,002,2-Abilene,Not Confirmed,Male,African American,17,6
2016,002,2-Abilene,Not Confirmed,Male,African American,2,26
2016,002,2-Abilene,Not Confirmed,Male,African American,3,14
2016,002,2-Abilene,Not Confirmed,Male,African American,4,33
2016,002,2-Abilene,Not Confirmed,Male,African American,5,23
2016,002,2-Abilene,Not Confirmed,Male,African American,6,23
2016,002,2-Abilene,Not Confirmed,Male,African American,7,17
2016,002,2-Abilene,Not Confirmed,Male,African American,8,15
2016,002,2-Abilene,Not Confirmed,Male,African American,9,13
2016,002,2-Abilene,Not Confirmed,Male,African American,Over 18,1
2016,002,2-Abilene,Not Confirmed,Male,Anglo,0,193
2016,002,2-Abilene,Not Confirmed,Male,Anglo,1,143
2016,002,2-Abilene,Not Confirmed,Male,Anglo,10,102
2016,002,2-Abilene,Not Confirmed,Male,Anglo,11,117
2016,002,2-Abilene,Not Confirmed,Male,Anglo,12,81
2016,002,2-Abilene,Not Confirmed,Male,Anglo,13,82
2016,002,2-Abilene,Not Confirmed,Male,Anglo,14,77
2016,002,2-Abilene,Not Confirmed,Male,Anglo,15,62
2016,002,2-Abilene,Not Confirmed,Male,Anglo,16,60
2016,002,2-Abilene,Not Confirmed,Male,Anglo,17,29
2016,002,2-Abilene,Not Confirmed,Male,Anglo,2,114
2016,002,2-Abilene,Not Confirmed,Male,Anglo,3,141
2016,002,2-Abilene,Not Confirmed,Male,Anglo,4,131
2016,002,2-Abilene,Not Confirmed,Male,Anglo,5,147
2016,002,2-Abilene,Not Confirmed,Male,Anglo,6,133
2016,002,2-Abilene,Not Confirmed,Male,Anglo,7,128
2016,002,2-Abilene,Not Confirmed,Male,Anglo,8,130
2016,002,2-Abilene,Not Confirmed,Male,Anglo,9,116
2016,002,2-Abilene,Not Confirmed,Male,Anglo,Over 18,1
2016,002,2-Abilene,Not Confirmed,Male,Asian,0,1
2016,002,2-Abilene,Not Confirmed,Male,Asian,1,1
2016,002,2-Abilene,Not Confirmed,Male,Asian,10,2
2016,002,2-Abilene,Not Confirmed,Male,Asian,4,1
2016,002,2-Abilene,Not Confirmed,Male,Asian,6,1
2016,002,2-Abilene,Not Confirmed,Male,Asian,8,1
2016,002,2-Abilene,Not Confirmed,Male,Hispanic,0,89
2016,002,2-Abilene,Not Confirmed,Male,Hispanic,1,69
2016,002,2-Abilene,Not Confirmed,Male,Hispanic,10,44
2016,002,2-Abilene,Not Confirmed,Male,Hispanic,11,62
2016,002,2-Abilene,Not Confirmed,Male,Hispanic,12,37
2016,002,2-Abilene,Not Confirmed,Male,Hispanic,13,44
2016,002,2-Abilene,Not Confirmed,Male,Hispanic,14,28
2016,002,2-Abilene,Not Confirmed,Male,Hispanic,15,26
2016,002,2-Abilene,Not Confirmed,Male,Hispanic,16,30
2016,002,2-Abilene,Not Confirmed,Male,Hispanic,17,15
2016,002,2-Abilene,Not Confirmed,Male,Hispanic,18,1
2016,002,2-Abilene,Not Confirmed,Male,Hispanic,2,94
2016,002,2-Abilene,Not Confirmed,Male,Hispanic,3,72
2016,002,2-Abilene,Not Confirmed,Male,Hispanic,4,82
2016,002,2-Abilene,Not Confirmed,Male,Hispanic,5,85
2016,002,2-Abilene,Not Confirmed,Male,Hispanic,6,80
2016,002,2-Abilene,Not Confirmed,Male,Hispanic,7,80
2016,002,2-Abilene,Not Confirmed,Male,Hispanic,8,61
2016,002,2-Abilene,Not Confirmed,Male,Hispanic,9,63
2016,002,2-Abilene,Not Confirmed,Male,Native American,0,1
2016,002,2-Abilene,Not Confirmed,Male,Native American,1,2
2016,002,2-Abilene,Not Confirmed,Male,Native American,10,1
2016,002,2-Abilene,Not Confirmed,Male,Native American,12,1
2016,002,2-Abilene,Not Confirmed,Male,Native American,13,1
2016,002,2-Abilene,Not Confirmed,Male,Native American,14,2
2016,002,2-Abilene,Not Confirmed,Male,Native American,16,2
2016,002,2-Abilene,Not Confirmed,Male,Native American,17,2
2016,002,2-Abilene,Not Confirmed,Male,Native American,2,1
2016,002,2-Abilene,Not Confirmed,Male,Native American,3,1
2016,002,2-Abilene,Not Confirmed,Male,Native American,4,1
2016,002,2-Abilene,Not Confirmed,Male,Native American,6,1
2016,002,2-Abilene,Not Confirmed,Male,Other,0,29
2016,002,2-Abilene,Not Confirmed,Male,Other,1,26
2016,002,2-Abilene,Not Confirmed,Male,Other,10,19
2016,002,2-Abilene,Not Confirmed,Male,Other,11,14
2016,002,2-Abilene,Not Confirmed,Male,Other,12,10
2016,002,2-Abilene,Not Confirmed,Male,Other,13,4
2016,002,2-Abilene,Not Confirmed,Male,Other,14,10
2016,002,2-Abilene,Not Confirmed,Male,Other,15,11
2016,002,2-Abilene,Not Confirmed,Male,Other,16,6
2016,002,2-Abilene,Not Confirmed,Male,Other,17,7
2016,002,2-Abilene,Not Confirmed,Male,Other,2,18
2016,002,2-Abilene,Not Confirmed,Male,Other,3,13
2016,002,2-Abilene,Not Confirmed,Male,Other,4,28
2016,002,2-Abilene,Not Confirmed,Male,Other,5,21
2016,002,2-Abilene,Not Confirmed,Male,Other,6,17
2016,002,2-Abilene,Not Confirmed,Male,Other,7,12
2016,002,2-Abilene,Not Confirmed,Male,Other,8,12
2016,002,2-Abilene,Not Confirmed,Male,Other,9,12
2016,002,2-Abilene,Not Confirmed,Male,Other,Over 18,1
2016,002,2-Abilene,Not Confirmed,Male,Other,Unknown,1
2016,002,2-Abilene,Not Confirmed,Unknown,African American,1,1
2016,002,2-Abilene,Not Confirmed,Unknown,African American,3,1
2016,002,2-Abilene,Not Confirmed,Unknown,Anglo,0,1
2016,002,2-Abilene,Not Confirmed,Unknown,Anglo,3,1
2016,002,2-Abilene,Not Confirmed,Unknown,Anglo,4,1
2016,002,2-Abilene,Not Confirmed,Unknown,Anglo,6,1
2016,002,2-Abilene,Not Confirmed,Unknown,Anglo,8,2
2016,002,2-Abilene,Not Confirmed,Unknown,Anglo,9,1
2016,002,2-Abilene,Not Confirmed,Unknown,Hispanic,0,1
2016,002,2-Abilene,Not Confirmed,Unknown,Hispanic,12,1
2016,002,2-Abilene,Not Confirmed,Unknown,Hispanic,3,1
2016,002,2-Abilene,Not Confirmed,Unknown,Hispanic,6,1
2016,002,2-Abilene,Not Confirmed,Unknown,Other,0,1
2016,002,2-Abilene,Not Confirmed,Unknown,Other,1,2
2016,002,2-Abilene,Not Confirmed,Unknown,Other,2,1
